,_id,country_id,datasource,datetime,destination_ais,destination_port_id,destination_port_name,event,previous_port_id,previous_port_name,source_id,source_name,time_in_port,vessel_callsign,vessel_dwt,vessel_flag,vessel_id,vessel_imo,vessel_length,vessel_mmsi,vessel_name,vessel_type
7300,5cb2544acf504e43d09017b6,,,20/03/2019 00:30,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SP1259Z,
7301,5cb2544acf504e43d09017b7,,,20/03/2019 00:30,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MARINA OPAL,
7302,5cb2544acf504e43d09017b8,,,20/03/2019 00:29,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PENGUIN TEKONG,
7303,5cb2544acf504e43d09017b9,,,20/03/2019 00:29,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC 4774D,
7304,5cb2544acf504e43d09017ba,,,20/03/2019 00:29,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MARINA PHEVOS,
7305,5cb2544acf504e43d09017bb,,,20/03/2019 00:28,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CKL XIV,
7306,5cb2544acf504e43d09017bc,,,20/03/2019 00:28,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,JOLLY ROMANO,
7307,5cb2544acf504e43d09017bd,,,20/03/2019 00:27,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MV SINAR BANDA,
7308,5cb2544acf504e43d09017be,,,20/03/2019 00:27,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,LOH 28,
7309,5cb2544acf504e43d09017bf,,,20/03/2019 00:27,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,STAR COMMODORE TG88,
7310,5cb2544acf504e43d09017c0,,,20/03/2019 00:26,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,TSS 35,
7311,5cb2544acf504e43d09017c1,,,20/03/2019 00:26,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,EM 26,
7312,5cb2544acf504e43d09017c2,,,20/03/2019 00:26,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SEA OSPREY,
7313,5cb2544acf504e43d09017c3,,,20/03/2019 00:26,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,KM 7,
7314,5cb2544acf504e43d09017c4,,,20/03/2019 00:25,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,KENKI 22,
7315,5cb2544acf504e43d09017c5,,,20/03/2019 00:25,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,NOBLE VALOUR,
7316,5cb2544acf504e43d09017c6,,,20/03/2019 00:24,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,UNIDIVE 11,
7317,5cb2544acf504e43d09017c7,,,20/03/2019 00:23,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SEA HAWK,
7318,5cb2544acf504e43d09017c8,,,20/03/2019 00:23,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CKL IX,
7319,5cb2544acf504e43d09017c9,,,20/03/2019 00:22,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KOTA DUNIA,
7320,5cb2544acf504e43d09017ca,,,20/03/2019 00:22,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC4422G,
7321,5cb2544acf504e43d09017cb,,,20/03/2019 00:22,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,TSS 35,
7322,5cb2544acf504e43d09017cc,,,20/03/2019 00:22,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,E.T. OCEAN 17,
7323,5cb2544acf504e43d09017cd,,,20/03/2019 00:21,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC4507E,
7324,5cb2544acf504e43d09017ce,,,20/03/2019 00:21,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,ORINOCO DOLPHIN,
7325,5cb2544acf504e43d09017cf,,,20/03/2019 00:21,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,AKM 7,
7326,5cb2544acf504e43d09017d0,,,20/03/2019 00:21,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PENGUIN 32,
7327,5cb2544acf504e43d09017d1,,,20/03/2019 00:20,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,42.0,
7328,5cb2544acf504e43d09017d2,,,20/03/2019 00:20,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,HORIZON 8,
7329,5cb2544acf504e43d09017d3,,,20/03/2019 00:20,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,COASTLINK 9,
7330,5cb2544acf504e43d09017d4,,,20/03/2019 00:19,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,YORK96,
7331,5cb2544acf504e43d09017d5,,,20/03/2019 00:19,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,GP36,
7332,5cb2544acf504e43d09017d6,,,20/03/2019 00:19,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,TB  ELANG TIRTA V,
7333,5cb2544acf504e43d09017d7,,,20/03/2019 00:19,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,RELIANT,
7334,5cb2544acf504e43d09017d8,,,20/03/2019 00:19,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,DISCOVERY,
7335,5cb2544acf504e43d09017d9,,,20/03/2019 00:19,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,PILOT GP47,
7336,5cb2544acf504e43d09017da,,,20/03/2019 00:18,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,LITA TRANSport_destinationER,
7337,5cb2544acf504e43d09017db,,,20/03/2019 00:18,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,KANLIAN 13,
7338,5cb2544acf504e43d09017dc,,,20/03/2019 00:18,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,YORK 88,
7339,5cb2544acf504e43d09017dd,,,20/03/2019 00:18,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SC 4878 C,
7340,5cb2544acf504e43d09017de,,,20/03/2019 00:18,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,CKL X,
7341,5cb2544acf504e43d09017df,,,20/03/2019 00:18,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SC 4409 E,
7342,5cb2544acf504e43d09017e0,,,20/03/2019 00:18,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,SR2635B,
7343,5cb2544acf504e43d09017e1,,,20/03/2019 00:17,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,KIM HENG 1302,
7344,5cb2544acf504e43d09017e2,,,20/03/2019 00:16,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,SEA OSPREY,
7345,5cb2544acf504e43d09017e3,,,20/03/2019 00:16,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,KANLIAN 39,
7346,5cb2544acf504e43d09017e4,,,20/03/2019 00:16,,,SINGAPORE,Arrival,,,2.0,myshiptracking,,,,,,,,,BUDI JASA 19,
7347,5cb2544acf504e43d09017e5,,,20/03/2019 00:16,,,SINGAPORE,Departure,,,2.0,myshiptracking,,,,,,,,,MAJESTIC DREAM,
7348,5cb2544acf504e43d09017e6,163.0,AIS,20/03/2019 23:58,PEBGA_SGP,417.0,Singapore,Arrival,417.0,Singapore,1.0,vesseltracker,,,8501.0,,76325.0,9174244.0,100.0,353996000.0,PACIFIC 68,general_cargo_ship
7349,5cb2544acf504e43d09017e7,191.0,AIS,20/03/2019 23:57,SPORE,417.0,Singapore,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1094443.0,,14.0,563021460.0,PIL0T GP57,other
7350,5cb2544acf504e43d09017e8,191.0,AIS,20/03/2019 23:57,AWPA,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,803.0,,1644535.0,9692521.0,45.0,563022710.0,STAR 1,service_ship
7351,5cb2544acf504e43d09017e9,191.0,AIS,20/03/2019 23:57,,,,Arrival,2272.0,Loyang Offshore Base,1.0,vesseltracker,,,,,2294194.0,,20.0,566000020.0,SCDF BLUE SWORDFISH,
7352,5cb2544acf504e43d09017ea,191.0,AIS,20/03/2019 23:57,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1911556.0,,10.0,563040658.0,SR3548C,
7353,5cb2544acf504e43d09017eb,191.0,AIS,20/03/2019 23:56,HFC,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,50.0,,287023.0,9035735.0,38.0,564884000.0,JET RAIDER,passenger_ship
7354,5cb2544acf504e43d09017ec,191.0,AIS,20/03/2019 23:56,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1924159.0,,10.0,563040290.0,CKL XI,
7355,5cb2544acf504e43d09017ed,191.0,AIS,20/03/2019 23:56,,,,Departure,,,1.0,vesseltracker,,,,,1874388.0,,0.0,563040040.0,KENKI 22,
7356,5cb2544acf504e43d09017ee,191.0,AIS,20/03/2019 23:56,TL.SENIMBA BATAM,886.0,Batam,Departure,,,1.0,vesseltracker,,,40.0,,363400.0,9174517.0,25.0,564426000.0,WATERFRONT 1,passenger_ship
7357,5cb2544acf504e43d09017ef,191.0,AIS,20/03/2019 23:56,ASPP,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,2154658.0,9836804.0,45.0,563065560.0,LUKOIL MARINE II,other_tanker
7358,5cb2544acf504e43d09017f0,191.0,AIS,20/03/2019 23:55,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1920898.0,,10.0,563041450.0,STK 11,
7359,5cb2544acf504e43d09017f1,191.0,AIS,20/03/2019 23:55,SING,417.0,Singapore,Arrival,417.0,Singapore,1.0,vesseltracker,,,7032.0,,281169.0,9355654.0,99.0,565006000.0,MARIA COSULICH,oil_and_chemical_tanker>oil_products_tanker
7360,5cb2544acf504e43d09017f2,191.0,AIS,20/03/2019 23:54,SKP TO HFC,,,Departure,,,1.0,vesseltracker,,,50.0,,284200.0,9087166.0,21.0,563561000.0,MV.GOLDEN IMAGE,passenger_ship
7361,5cb2544acf504e43d09017f3,191.0,AIS,20/03/2019 23:54,,,,Departure,,,1.0,vesseltracker,,,867.0,,1669343.0,,53.0,564269000.0,LITA RANGER,passenger_ship>passenger_landing_craft
7362,5cb2544acf504e43d09017f4,191.0,AIS,20/03/2019 23:54,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,2198365.0,,12.0,563066790.0,KENKI 36,
7363,5cb2544acf504e43d09017f5,191.0,AIS,20/03/2019 23:53,RFT TO BTM V/V,,,Arrival,886.0,Batam,1.0,vesseltracker,,,,,280630.0,8928466.0,26.0,563000660.0,SINDO 6,passenger_ship
7364,5cb2544acf504e43d09017f6,191.0,AIS,20/03/2019 23:52,SINGAPORE,417.0,Singapore,Arrival,2270.0,Batu Ampar,1.0,vesseltracker,,,45.0,,1778422.0,9732113.0,38.0,565263000.0,HORIZON 9,passenger_ship
7365,5cb2544acf504e43d09017f7,191.0,AIS,20/03/2019 23:52,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1881699.0,,10.0,563040410.0,KANLIAN 39,
7366,5cb2544acf504e43d09017f8,191.0,AIS,20/03/2019 23:52,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1921103.0,,10.0,563041449.0,STK 12,
7367,5cb2544acf504e43d09017f9,163.0,AIS,20/03/2019 23:52,,,,Arrival,3234.0,Ube,1.0,vesseltracker,,,55947.0,,339078.0,9478573.0,190.0,354520000.0,TTM PHOENIX,bulk_carrier
7368,5cb2544acf504e43d09017fa,208.0,AIS,20/03/2019 23:51,LAEM CHABANG,1324.0,Laem Chabang,Arrival,1011.0,Port Klang,1.0,vesseltracker,,,8976.0,,54368.0,9205562.0,114.0,567168000.0,NORDANA SOPHIE,general_cargo_ship
7369,5cb2544acf504e43d09017fb,191.0,AIS,20/03/2019 23:50,,,,Departure,,,1.0,vesseltracker,,,,,1873084.0,,10.0,563040110.0,YORK ACE,
7370,5cb2544acf504e43d09017fc,191.0,AIS,20/03/2019 23:49,,,,Departure,,,1.0,vesseltracker,,,,,360291.0,,30.0,563015540.0,MARINA MEGA,tug
7371,5cb2544acf504e43d09017fd,191.0,AIS,20/03/2019 23:48,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,747563.0,,12.0,563019310.0,MPAII,service_ship>pilot_vessel
7372,5cb2544acf504e43d09017fe,191.0,AIS,20/03/2019 23:48,RFT,,,Departure,,,1.0,vesseltracker,,,30.0,,294853.0,9289702.0,31.0,564611000.0,HERON SPIRIT,passenger_ship
7373,5cb2544acf504e43d09017ff,191.0,AIS,20/03/2019 23:48,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,927670.0,,35.0,563021470.0,MARINE SUCCESS,other_tanker
7374,5cb2544acf504e43d0901800,191.0,AIS,20/03/2019 23:48,,,,Departure,,,1.0,vesseltracker,,,,,2089454.0,,0.0,563021140.0,SEASWIFT PROVIDENCE,
7375,5cb2544acf504e43d0901801,191.0,AIS,20/03/2019 23:47,ASPP,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,1129.0,,1536659.0,9662667.0,60.0,566849000.0,ENCHANT,oil_and_chemical_tanker>oil_products_tanker
7376,5cb2544acf504e43d0901802,191.0,AIS,20/03/2019 23:47,SEKUPANG,,,Arrival,886.0,Batam,1.0,vesseltracker,,,37.0,,1943084.0,9771614.0,33.0,563004100.0,MAJESTIC 9,passenger_ship
7377,5cb2544acf504e43d0901803,191.0,AIS,20/03/2019 23:46,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1916741.0,,9.0,563036630.0,GP02,
7378,5cb2544acf504e43d0901804,191.0,AIS,20/03/2019 23:45,,,,Departure,,,1.0,vesseltracker,,,,,1885915.0,,10.0,563040537.0,KANLIAN 13,
7379,5cb2544acf504e43d0901805,191.0,AIS,20/03/2019 23:45,BAPAK KAU GILA!,,,Departure,,,1.0,vesseltracker,,,,,1816316.0,,0.0,563013830.0,GP42,
7380,5cb2544acf504e43d0901806,191.0,AIS,20/03/2019 23:44,,,,Departure,,,1.0,vesseltracker,,,,,2091224.0,,28.0,563063680.0,GC 8,
7381,5cb2544acf504e43d0901807,191.0,AIS,20/03/2019 23:44,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1912535.0,,10.0,563041163.0,SC3904J,
7382,5cb2544acf504e43d0901808,191.0,AIS,20/03/2019 23:44,,,,Departure,,,1.0,vesseltracker,,,,,1967304.0,,10.0,563047080.0,SEA OSPREY,
7383,5cb2544acf504e43d0901809,97.0,AIS,20/03/2019 23:43,ASSPU SINGAPORE,417.0,Singapore,Arrival,1373.0,Penang,1.0,vesseltracker,,,3975.0,,291162.0,9448853.0,98.0,477217100.0,DEBBIE,gas_tanker>lpg_tanker
7384,5cb2544acf504e43d090180a,191.0,AIS,20/03/2019 23:43,,,,Departure,,,1.0,vesseltracker,,,,,1966072.0,,10.0,563047070.0,SEA FALCON,
7385,5cb2544acf504e43d090180b,191.0,AIS,20/03/2019 23:43,,,,Departure,417.0,Singapore,1.0,vesseltracker,,,,,1765020.0,,0.0,563018010.0,SEASWIFT EXPLORER,
7386,5cb2544acf504e43d090180c,191.0,AIS,20/03/2019 23:43,BRANI,,,Departure,,,1.0,vesseltracker,,,,,301108.0,,15.0,564654000.0,GP 43,passenger_ship
7387,5cb2544acf504e43d090180d,191.0,AIS,20/03/2019 23:43,SINGAPORE,417.0,Singapore,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,280685.0,8844191.0,33.0,564215000.0,MARINA SWIFT,tug
7388,5cb2544acf504e43d090180e,19.0,AIS,20/03/2019 23:42,THUSM/KO SAMUI,3953.0,Ko Samui,Arrival,1560.0,Kota Kinabalu,1.0,vesseltracker,,,4050.0,,1946606.0,9784350.0,213.0,311000637.0,SILVER MUSE,passenger_ship>cruise_ship
7389,5cb2544acf504e43d090180f,133.0,AIS,20/03/2019 23:42,SINGAPORE,417.0,Singapore,Departure,,,1.0,vesseltracker,,,6116.0,,308053.0,9520273.0,105.0,538003718.0,ALICE,oil_and_chemical_tanker>chemical_oil_products_tanker
7390,5cb2544acf504e43d0901810,191.0,AIS,20/03/2019 23:42,BATAM,886.0,Batam,Departure,,,1.0,vesseltracker,,,21.0,,281119.0,9149639.0,30.0,564331000.0,ASEAN RAIDER II,passenger_ship
7391,5cb2544acf504e43d0901811,191.0,AIS,20/03/2019 23:41,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,2032677.0,,0.0,563062580.0,COASTLINK 9,
7392,5cb2544acf504e43d0901812,113.0,AIS,20/03/2019 23:41,,,,Departure,,,1.0,vesseltracker,,,,,1621327.0,,6.0,529123457.0,SUN JAZZ 2,other
7393,5cb2544acf504e43d0901813,25.0,AIS,20/03/2019 23:41,,,,Departure,,,1.0,vesseltracker,,,,,365004.0,,29.0,312968000.0,SEA OSPREY,tug
7394,5cb2544acf504e43d0901814,191.0,AIS,20/03/2019 23:41,,,,Departure,417.0,Singapore,1.0,vesseltracker,,,,,1895567.0,,10.0,563040412.0,KANLIAN 8,
7395,5cb2544acf504e43d0901815,191.0,AIS,20/03/2019 23:40,BINTAN / LOBAM,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,200.0,,2260916.0,9862140.0,50.0,563062100.0,IG CAO CAO,general_cargo_ship
7396,5cb2544acf504e43d0901816,113.0,AIS,20/03/2019 23:40,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1712243.0,,24.0,529477000.0,SUN RIDER,
7397,5cb2544acf504e43d0901817,191.0,AIS,20/03/2019 23:39,,,,Departure,417.0,Singapore,1.0,vesseltracker,,,,,2071585.0,,15.0,563063780.0,AH PENG,
7398,5cb2544acf504e43d0901818,191.0,AIS,20/03/2019 23:39,PENANG P/S,1373.0,Penang,Arrival,417.0,Singapore,1.0,vesseltracker,,,15218.0,,281568.0,9202792.0,147.0,565953000.0,SINAR SOLO,container_ship
7399,5cb2544acf504e43d0901819,191.0,AIS,20/03/2019 23:39,,,,Departure,,,1.0,vesseltracker,,,,,2187702.0,,13.0,563066780.0,KENKI 35,
7400,5cb2544acf504e43d090181a,141.0,AIS,20/03/2019 23:39,,,,Departure,,,1.0,vesseltracker,,,,,2090275.0,,24.0,457094000.0,JOLLY RAMOS,
7401,5cb2544acf504e43d090181b,191.0,AIS,20/03/2019 23:38,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1873084.0,,10.0,563040110.0,YORK ACE,
7402,5cb2544acf504e43d090181c,191.0,AIS,20/03/2019 23:38,,,,Departure,,,1.0,vesseltracker,,,,,1886825.0,,10.0,563040553.0,PUTRI TIGA,
7403,5cb2544acf504e43d090181d,163.0,AIS,20/03/2019 23:37,PEBGA_SGP,417.0,Singapore,Departure,,,1.0,vesseltracker,,,8501.0,,76325.0,9174244.0,100.0,353996000.0,PACIFIC 68,general_cargo_ship
7404,5cb2544acf504e43d090181e,191.0,AIS,20/03/2019 23:37,,,,Departure,,,1.0,vesseltracker,,,,,407629.0,,25.0,563013860.0,GP-45,passenger_ship
7405,5cb2544acf504e43d090181f,191.0,AIS,20/03/2019 23:36,,,,Arrival,2270.0,Batu Ampar,1.0,vesseltracker,,,125.0,,364537.0,,33.0,563004940.0,WINSTAR CHAMPION,tug
7406,5cb2544acf504e43d0901820,191.0,AIS,20/03/2019 23:36,,,,Departure,,,1.0,vesseltracker,,,,,308531.0,,15.0,565175000.0,GP-45,passenger_ship
7407,5cb2544acf504e43d0901821,191.0,AIS,20/03/2019 23:36,BUKOM,417.0,Singapore,Arrival,417.0,Singapore,1.0,vesseltracker,,,21.0,,283357.0,9553189.0,26.0,563474000.0,PENGUIN 32,passenger_ship
7408,5cb2544acf504e43d0901822,132.0,AIS,20/03/2019 23:33,YANGSHAN,2503.0,Yangshan,Departure,,,1.0,vesseltracker,,,90000.0,,1934292.0,9706205.0,330.0,249982000.0,CAPE TAINARO,container_ship
7409,5cb2544acf504e43d0901823,191.0,AIS,20/03/2019 23:33,AEPB,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,988.0,,1701295.0,9678666.0,43.0,564167000.0,MARINE AMBER,oil_and_chemical_tanker
7410,5cb2544acf504e43d0901824,191.0,AIS,20/03/2019 23:33,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1967304.0,,10.0,563047080.0,SEA OSPREY,
7411,5cb2544acf504e43d0901825,191.0,AIS,20/03/2019 23:32,SINGAPORE,417.0,Singapore,Departure,,,1.0,vesseltracker,,,62.0,,289728.0,9070876.0,32.0,563665000.0,SINDO EMPRESS,passenger_ship
7412,5cb2544acf504e43d0901826,121.0,AIS,20/03/2019 23:31,KOTA KINABALU,1560.0,Kota Kinabalu,Departure,,,1.0,vesseltracker,,,23314.0,,247674.0,9357523.0,175.0,636092854.0,TORRES STRAIT,container_ship
7413,5cb2544acf504e43d0901827,191.0,AIS,20/03/2019 23:31,,,,Departure,,,1.0,vesseltracker,,,123.0,,391351.0,,23.0,563013440.0,ENG HUP PILOT,tug
7414,5cb2544acf504e43d0901828,113.0,AIS,20/03/2019 23:31,,,,Departure,417.0,Singapore,1.0,vesseltracker,,,,,1939345.0,,10.0,529188000.0,STK 13,
7415,5cb2544acf504e43d0901829,191.0,AIS,20/03/2019 23:31,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1966072.0,,10.0,563047070.0,SEA FALCON,
7416,5cb2544acf504e43d090182a,191.0,AIS,20/03/2019 23:30,,,,Departure,,,1.0,vesseltracker,,,,,410822.0,,28.0,563016950.0,SEA HAWK,passenger_ship
7417,5cb2544acf504e43d090182b,191.0,AIS,20/03/2019 23:29,,,,Departure,,,1.0,vesseltracker,,,,,1925755.0,,10.0,563040619.0,SUN 58,
7418,5cb2544acf504e43d090182c,129.0,AIS,20/03/2019 23:29,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,2292462.0,,22.0,533000980.0,DOLPHIN EXPLORER,
7419,5cb2544acf504e43d090182d,141.0,AIS,20/03/2019 23:27,,,,Departure,,,1.0,vesseltracker,,,,,770977.0,,20.0,457380000.0,MASTERTECH 1,passenger_ship
7420,5cb2544acf504e43d090182e,191.0,AIS,20/03/2019 23:26,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,304528.0,,15.0,563469000.0,GP-44,passenger_ship
7421,5cb2544acf504e43d090182f,191.0,AIS,20/03/2019 23:26,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,395434.0,,28.0,563016940.0,SEA EAGLE,pleasure_craft>sailing_vessel
7422,5cb2544acf504e43d0901830,191.0,AIS,20/03/2019 23:25,,,,Departure,,,1.0,vesseltracker,,,,,1873084.0,,10.0,563040110.0,YORK ACE,
7423,5cb2544acf504e43d0901831,191.0,AIS,20/03/2019 23:25,SINGAPORE/RFT,417.0,Singapore,Departure,,,1.0,vesseltracker,,,400.0,,281063.0,9261126.0,33.0,563002940.0,WAVEMASTER 6,passenger_ship
7424,5cb2544acf504e43d0901832,191.0,AIS,20/03/2019 23:24,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1924309.0,,32.0,563037790.0,VENUS 7,
7425,5cb2544acf504e43d0901833,191.0,AIS,20/03/2019 23:24,BUKOM,417.0,Singapore,Departure,,,1.0,vesseltracker,,,21.0,,283357.0,9553189.0,26.0,563474000.0,PENGUIN 32,passenger_ship
7426,5cb2544acf504e43d0901834,42.0,AIS,20/03/2019 23:23,SINGAPORE GUSONG PBG,417.0,Singapore,Arrival,417.0,Singapore,1.0,vesseltracker,,,44044.0,,70924.0,9352200.0,182.0,319282000.0,STOLT SAGALAND,oil_and_chemical_tanker>chemical_oil_products_tanker
7427,5cb2544acf504e43d0901835,191.0,AIS,20/03/2019 23:22,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1967296.0,,10.0,563047110.0,SEA KESTREL,
7428,5cb2544acf504e43d0901836,46.0,AIS,20/03/2019 23:22,SINGAPORE AWPA,417.0,Singapore,Arrival,417.0,Singapore,1.0,vesseltracker,,,7052.0,,683267.0,9596466.0,103.0,413376440.0,YOU SHEN 3,oil_and_chemical_tanker>chemical_oil_products_tanker
7429,5cb2544acf504e43d0901837,191.0,AIS,20/03/2019 23:21,,,,Departure,,,1.0,vesseltracker,,,,,2032677.0,,0.0,563062580.0,COASTLINK 9,
7430,5cb2544acf504e43d0901838,191.0,AIS,20/03/2019 23:21,,,,Departure,417.0,Singapore,1.0,vesseltracker,,,,,410255.0,,26.0,563011520.0,TTS ACHIEVER,
7431,5cb2544acf504e43d0901839,191.0,AIS,20/03/2019 23:21,,,,Departure,,,1.0,vesseltracker,,,,,2129151.0,,15.0,563019660.0,CKL X,
7432,5cb2544acf504e43d090183a,191.0,AIS,20/03/2019 23:21,,,,Departure,,,1.0,vesseltracker,,,,,1887698.0,,10.0,563040579.0,YORK 202,
7433,5cb2544acf504e43d090183b,229.0,AIS,20/03/2019 23:20,SINGAPORE,417.0,Singapore,Arrival,1393.0,Surabaya,1.0,vesseltracker,,,2969.0,,76091.0,9487328.0,79.0,574098000.0,HOANG TRIEU 27,general_cargo_ship
7434,5cb2544acf504e43d090183c,191.0,AIS,20/03/2019 23:20,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,2113168.0,,0.0,563065160.0,SSE MERLYN,
7435,5cb2544acf504e43d090183d,191.0,AIS,20/03/2019 23:20,,,,Departure,417.0,Singapore,1.0,vesseltracker,,,,,1920898.0,,10.0,563041450.0,STK 11,
7436,5cb2544acf504e43d090183e,191.0,AIS,20/03/2019 23:19,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1885754.0,,10.0,563040614.0,COASTLINK 5,
7437,5cb2544acf504e43d090183f,191.0,AIS,20/03/2019 23:18,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,2190713.0,,0.0,563066890.0,CAST JEWEL,
7438,5cb2544acf504e43d0901840,191.0,AIS,20/03/2019 23:18,,,,Departure,,,1.0,vesseltracker,,,,,1911556.0,,10.0,563040658.0,SR3548C,
7439,5cb2544acf504e43d0901841,191.0,AIS,20/03/2019 23:18,BATAM CENTER,886.0,Batam,Departure,,,1.0,vesseltracker,,,,,409427.0,9571026.0,38.0,566156000.0,QUEEN STAR 2,passenger_ship
7440,5cb2544acf504e43d0901842,113.0,AIS,20/03/2019 23:17,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,,,1659068.0,,20.0,529599000.0,JOLLY RACHEL,other
7441,5cb2544acf504e43d0901843,191.0,AIS,20/03/2019 23:16,,,,Departure,,,1.0,vesseltracker,,,,,2267876.0,,24.0,563068140.0,SUNLIGHT NIKE,
7442,5cb2544acf504e43d0901844,163.0,AIS,20/03/2019 23:16,,,,Arrival,417.0,Singapore,1.0,vesseltracker,,,8501.0,,76325.0,9174244.0,100.0,353996000.0,PACIFIC 68,general_cargo_ship
7443,5cb2544acf504e43d0901845,191.0,AIS,20/03/2019 23:16,SINGAPORE,417.0,Singapore,Departure,,,1.0,vesseltracker,,,,,280685.0,8844191.0,33.0,564215000.0,MARINA SWIFT,tug
7444,5cb2544acf504e43d0901846,191.0,AIS,20/03/2019 23:16,,,,Departure,,,1.0,vesseltracker,,,,,1881699.0,,10.0,563040410.0,KANLIAN 39,
