Cluster ID,confidence_score,_id,country_id,datasource,datetime,destination_ais,destination_port_id,destination_port_name,event,previous_port_id,previous_port_name,source_id,source_name,time_in_port,vessel_callsign,vessel_dwt,vessel_flag,vessel_id,vessel_imo,vessel_length,vessel_mmsi,vessel_name,vessel_type
77,0.723818183,5cb2544acf504e43d09014e4,,,20/03/2019 04:27,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,TOLL JADE,
77,0.723818183,5cb2544acf504e43d0902077,191,AIS,20/03/2019 04:27,,,,Arrival,417,Singapore,1,vesseltracker,,,859,,280774,9355915,54,564852000,TOLL JADE,other>landing_craft
78,0.723818183,5cb2544acf504e43d09016b6,,,20/03/2019 01:50,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL XIV,
78,0.723818183,5cb2544acf504e43d0902218,191,AIS,20/03/2019 01:50,,,,Departure,,,1,vesseltracker,,,,,2133951,,15,563004855,CKL XIV,
79,0.423723698,5cb2544acf504e43d090188a,191,AIS,20/03/2019 22:44,SINGAPORE,417,Singapore,Arrival,417,Singapore,1,vesseltracker,,,301,,1699497,9679268,32,563899000,RIGHTEOUS,tug
79,0.423723698,5cb2544acf504e43d0900c77,,,20/03/2019 22:45,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,RIGHTEOUS,
80,0.423723698,5cb2544acf504e43d0901288,,,20/03/2019 08:22,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,I-MARLIN,
80,0.423723698,5cb2544acf504e43d0901e04,191,AIS,20/03/2019 08:28,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1872690,,0,563040083,I-MARLIN,
81,0.723818183,5cb2544acf504e43d0900d1e,,,20/03/2019 20:56,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,PATRIZIA COSULICH,
81,0.723818183,5cb2544acf504e43d0901925,191,AIS,20/03/2019 20:56,ARPH,,,Departure,,,1,vesseltracker,,,7014,,779208,9438315,100,566385000,PATRIZIA COSULICH,oil_and_chemical_tanker>oil_products_tanker
82,0.723818183,5cb2544acf504e43d0901926,191,AIS,20/03/2019 20:56,,,,Departure,,,1,vesseltracker,,,,,693308,,30,563019650,SC4465F,general_cargo_ship
82,0.723818183,5cb2544acf504e43d0900d1f,,,20/03/2019 20:56,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC4465F,
83,0.423723698,5cb2544acf504e43d0901cd3,191,AIS,20/03/2019 10:19,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1874388,,0,563040040,KENKI 22,
83,0.423723698,5cb2544acf504e43d0901128,,,20/03/2019 10:15,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,KENKI 22,
84,0.423723698,5cb2544acf504e43d0901f60,191,AIS,20/03/2019 06:16,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2247610,,14,563067770,SEA FALCON 12,
84,0.423723698,5cb2544acf504e43d09013f9,,,20/03/2019 06:11,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA FALCON 12,
85,0.723818183,5cb2544acf504e43d0902051,191,AIS,20/03/2019 04:42,MOORED,,,Departure,,,1,vesseltracker,,,50,,280726,9060651,33,563751000,OCEAN RAIDER,passenger_ship
85,0.723818183,5cb2544acf504e43d09014c5,,,20/03/2019 04:42,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,OCEAN RAIDER,
86,0.423723698,5cb2544acf504e43d090175f,,,20/03/2019 00:55,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MAJESTIC PRIDE,
86,0.423723698,5cb2544bcf504e43d09022aa,191,AIS,20/03/2019 00:56,SEKUPANG-INDONESIA,,,Departure,417,Singapore,1,vesseltracker,,,,,2107777,9819519,39,563039800,MAJESTIC PRIDE,passenger_ship
87,0.723818183,5cb2544acf504e43d090216a,191,AIS,20/03/2019 02:50,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1946231,9808376,30,563010100,JMS ARJUNA,tug
87,0.723818183,5cb2544acf504e43d0901610,,,20/03/2019 02:50,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,JMS ARJUNA,
88,0.423723698,5cb2544acf504e43d090175c,,,20/03/2019 00:55,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,WAVEMASTER 6,
88,0.423723698,5cb2544bcf504e43d09022a6,191,AIS,20/03/2019 00:57,SINGAPORE/RFT,417,Singapore,Departure,886,Batam,1,vesseltracker,,,400,,281063,9261126,33,563002940,WAVEMASTER 6,passenger_ship
89,0.287841082,5cb2544acf504e43d0901c36,191,AIS,20/03/2019 11:21,,,,Arrival,417,Singapore,1,vesseltracker,,,,,395434,,28,563016940,SEA EAGLE,pleasure_craft>sailing_vessel
89,0.387872577,5cb2544acf504e43d0901c23,191,AIS,20/03/2019 11:29,,,,Departure,,,1,vesseltracker,,,,,395434,,28,563016940,SEA EAGLE,pleasure_craft>sailing_vessel
89,0.287841082,5cb2544acf504e43d090106e,,,20/03/2019 11:20,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA EAGLE,
89,0.387872577,5cb2544acf504e43d090105b,,,20/03/2019 11:29,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEA EAGLE,
90,0.423723698,5cb2544acf504e43d09013f5,,,20/03/2019 06:12,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,QUEEN STAR 2,
90,0.423723698,5cb2544acf504e43d0901f65,191,AIS,20/03/2019 06:15,BATAM CENTER,886,Batam,Departure,,,1,vesseltracker,,,,,409427,9571026,38,566156000,QUEEN STAR 2,passenger_ship
91,0.723818183,5cb2544acf504e43d0901fc3,191,AIS,20/03/2019 05:44,,,,Departure,,,1,vesseltracker,,,,,1981562,,10,563044940,SC 3908 C,
91,0.723818183,5cb2544acf504e43d0901437,,,20/03/2019 05:44,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC 3908 C,
92,0.423723698,5cb2544acf504e43d09013f6,,,20/03/2019 06:11,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP-45,
92,0.423723698,5cb2544acf504e43d0901f6e,191,AIS,20/03/2019 06:13,,,,Departure,,,1,vesseltracker,,,,,308531,,15,565175000,GP-45,passenger_ship
92,0.423723698,5cb2544acf504e43d0901f67,191,AIS,20/03/2019 06:15,,,,Departure,,,1,vesseltracker,,,,,407629,,25,563013860,GP-45,passenger_ship
93,0.423723698,5cb2544acf504e43d0900f09,,,20/03/2019 14:15,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP02,
93,0.423723698,5cb2544acf504e43d0901af9,191,AIS,20/03/2019 14:17,,,,Departure,,,1,vesseltracker,,,,,1916741,,9,563036630,GP02,
94,0.723818183,5cb2544acf504e43d0900f08,,,20/03/2019 14:15,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,DM 66,
94,0.723818183,5cb2544acf504e43d0901afd,191,AIS,20/03/2019 14:15,,,,Departure,,,1,vesseltracker,,,,,1539663,,18,563023690,DM 66,passenger_ship
95,0.423723698,5cb2544acf504e43d09015f7,,,20/03/2019 03:00,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP27,
95,0.423723698,5cb2544acf504e43d090213f,191,AIS,20/03/2019 03:08,,,,Arrival,417,Singapore,1,vesseltracker,,,,,280966,,15,563010420,GP27,passenger_ship
96,0.423723698,5cb2544acf504e43d09015f6,,,20/03/2019 03:00,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CAST NANYANG,
96,0.423723698,5cb2544acf504e43d0902146,191,AIS,20/03/2019 03:05,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1963157,,0,563038980,CAST NANYANG,
97,0.423723698,5cb2544acf504e43d0900dc0,,,20/03/2019 18:24,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CKL IX,
97,0.423723698,5cb2544acf504e43d09019ba,191,AIS,20/03/2019 18:25,,,,Departure,,,1,vesseltracker,,,,,1931325,,10,563040618,CKL IX,
98,0.423723698,5cb2544acf504e43d09015f0,,,20/03/2019 03:03,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,HORIZON 6,
98,0.423723698,5cb2544acf504e43d0902148,191,AIS,20/03/2019 03:04,BATAM,886,Batam,Departure,,,1,vesseltracker,,,45,,1854056,9764609,39,564346000,HORIZON 6,passenger_ship
99,0.321811736,5cb2544acf504e43d0900801,,,20/03/2019 01:09,,,,Arrival,,,3,fleetmon,2h,9V7431,,Flag of Singapore,,9504712,26x12m,566052000,ASL MERCURY,Special Purpose
99,0.321811736,5cb2544acf504e43d0901739,,,20/03/2019 01:08,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,ASL MERCURY,
99,0.219899774,5cb2544acf504e43d0901750,,,20/03/2019 01:01,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,ASL MERCURY,
100,0.423723698,5cb2544acf504e43d0901914,191,AIS,20/03/2019 21:17,ARPH,,,Arrival,417,Singapore,1,vesseltracker,,,7014,,779208,9438315,100,566385000,PATRIZIA COSULICH,oil_and_chemical_tanker>oil_products_tanker
100,0.423723698,5cb2544acf504e43d0900cff,,,20/03/2019 21:16,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,PATRIZIA COSULICH,
101,0.723818183,5cb2544acf504e43d0900d6d,,,20/03/2019 19:28,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,PEARL MIMOSA,
101,0.723818183,5cb2544acf504e43d0901976,191,AIS,20/03/2019 19:28,ARP,,,Arrival,417,Singapore,1,vesseltracker,,,7999,,2185551,9825063,115,563059500,PEARL MIMOSA,other_tanker>bunkering_tanker
102,0.423723698,5cb2544acf504e43d0901032,,,20/03/2019 11:45,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SEA OSPREY,
102,0.423723698,5cb2544acf504e43d0901c00,191,AIS,20/03/2019 11:44,,,,Departure,,,1,vesseltracker,,,,,1967304,,10,563047080,SEA OSPREY,
103,0.423723698,5cb2544acf504e43d0900d6a,,,20/03/2019 19:30,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SUN 58,
103,0.423723698,5cb2544acf504e43d0901968,191,AIS,20/03/2019 19:35,,,,Departure,,,1,vesseltracker,,,,,1925755,,10,563040619,SUN 58,
104,0.723818183,5cb2544acf504e43d0901972,191,AIS,20/03/2019 19:30,SGP WCB,417,Singapore,Arrival,417,Singapore,1,vesseltracker,,,,,2205473,9830202,27,563066540,PSA CAPELLA,
104,0.723818183,5cb2544acf504e43d0900d6c,,,20/03/2019 19:30,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,PSA CAPELLA,
105,0.723818183,5cb2544acf504e43d0900cfa,,,20/03/2019 21:20,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,NYK ORPHEUS,
105,0.723818183,5cb2544acf504e43d090190e,191,AIS,20/03/2019 21:20,JP UKB,835,Kobe,Arrival,133,Le Havre,1,vesseltracker,,,104525,,247553,9313008,336,563061300,NYK ORPHEUS,container_ship
106,0.423723698,5cb2544acf504e43d090182d,141,AIS,20/03/2019 23:27,,,,Departure,,,1,vesseltracker,,,,,770977,,20,457380000,MASTERTECH 1,passenger_ship
106,0.423723698,5cb2544acf504e43d0900c0f,,,20/03/2019 23:24,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MASTERTECH 1,
107,0.723818183,5cb2544acf504e43d0901142,,,20/03/2019 10:07,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SSE ANGELINA,
107,0.723818183,5cb2544acf504e43d0901cf6,207,AIS,20/03/2019 10:07,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1621321,,37,677051500,SSE ANGELINA,service_ship>search_and_rescue_vessel
108,0.423723698,5cb2544acf504e43d0900c0a,,,20/03/2019 23:25,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,PENGUIN 32,
108,0.423723698,5cb2544acf504e43d0901833,191,AIS,20/03/2019 23:24,BUKOM,417,Singapore,Departure,,,1,vesseltracker,,,21,,283357,9553189,26,563474000,PENGUIN 32,passenger_ship
109,0.723818183,5cb2544acf504e43d0901830,191,AIS,20/03/2019 23:25,,,,Departure,,,1,vesseltracker,,,,,1873084,,10,563040110,YORK ACE,
109,0.723818183,5cb2544acf504e43d0900c0b,,,20/03/2019 23:25,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,YORK ACE,
110,0.723818183,5cb2544acf504e43d0901831,191,AIS,20/03/2019 23:25,SINGAPORE/RFT,417,Singapore,Departure,,,1,vesseltracker,,,400,,281063,9261126,33,563002940,WAVEMASTER 6,passenger_ship
110,0.723818183,5cb2544acf504e43d0900c0c,,,20/03/2019 23:25,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,WAVEMASTER 6,
111,0.423723698,5cb2544acf504e43d09013fa,,,20/03/2019 06:11,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,HLBS 28,
111,0.423723698,5cb2544acf504e43d0901f76,191,AIS,20/03/2019 06:12,,,,Departure,417,Singapore,1,vesseltracker,,,,,2298080,,15,563004890,HLBS 28,
112,0.423723698,5cb2544acf504e43d0901ac7,132,AIS,20/03/2019 14:54,JAKARTA,853,Jakarta,Departure,,,1,vesseltracker,,,65987,,67504,9331000,294,215159000,CMA CGM SWORDFISH,container_ship
112,0.423723698,5cb2544acf504e43d0900ecd,,,20/03/2019 14:53,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CMA CGM SWORDFISH,
113,0.423723698,5cb2544acf504e43d0901758,,,20/03/2019 00:56,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,JET FLYTE I,
113,0.423723698,5cb2544bcf504e43d09022b9,191,AIS,20/03/2019 00:52,,,,Arrival,886,Batam,1,vesseltracker,,,,,290106,9149603,28,564297000,JET FLYTE I,passenger_ship
114,0.423723698,5cb2544acf504e43d09021e2,191,AIS,20/03/2019 02:06,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1881186,,10,563040390,KANLIAN 3,
114,0.423723698,5cb2544acf504e43d0901690,,,20/03/2019 02:02,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,KANLIAN 3,
115,0.423723698,5cb2544acf504e43d090112f,,,20/03/2019 10:11,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,NAUTICAL RIVER,
115,0.423723698,5cb2544acf504e43d0901cd9,25,AIS,20/03/2019 10:17,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1886046,,32,312471000,NAUTICAL RIVER,
116,0.423723698,5cb2544acf504e43d090143f,,,20/03/2019 05:40,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SEA FALCON 11,
116,0.423723698,5cb2544acf504e43d0901fc5,191,AIS,20/03/2019 05:43,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2200967,,0,563066990,SEA FALCON 11,
117,0.723818183,5cb2544acf504e43d090153c,,,20/03/2019 03:59,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,YORK 86,
117,0.723818183,5cb2544acf504e43d09020b3,191,AIS,20/03/2019 03:59,,,,Departure,417,Singapore,1,vesseltracker,,,,,1921395,,10,563040563,YORK 86,
118,0.423723698,5cb2544acf504e43d0901cd7,191,AIS,20/03/2019 10:17,,,,Departure,417,Singapore,1,vesseltracker,,,,,1870286,,0,563040065,KENKI 27,
118,0.423723698,5cb2544acf504e43d090112c,,,20/03/2019 10:13,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,KENKI 27,
119,0.423723698,5cb2544acf504e43d0900e3f,,,20/03/2019 16:24,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,COASTLINK 9,
119,0.423723698,5cb2544acf504e43d0901a41,191,AIS,20/03/2019 16:28,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2032677,,0,563062580,COASTLINK 9,
120,0.423723698,5cb2544acf504e43d0901e12,191,AIS,20/03/2019 08:22,SEKUPANG-INDONESIA,,,Departure,,,1,vesseltracker,,,,,2107777,9819519,39,563039800,MAJESTIC PRIDE,passenger_ship
120,0.423723698,5cb2544acf504e43d090128f,,,20/03/2019 08:20,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MAJESTIC PRIDE,
121,0.423723698,5cb2544acf504e43d090191c,191,AIS,20/03/2019 21:09,,,,Departure,,,1,vesseltracker,,,,,1806119,,27,563030060,GP61,
121,0.423723698,5cb2544acf504e43d0900d13,,,20/03/2019 21:07,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP61,
122,0.423723698,5cb2544acf504e43d090128c,,,20/03/2019 08:21,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,WAN HAI 509,
122,0.423723698,5cb2544acf504e43d0901e0c,191,AIS,20/03/2019 08:25,TWKHH,267,Kaohsiung,Departure,1011,Port Klang,1,vesseltracker,,,52146,,75779,9326421,268,565653000,WAN HAI 509,container_ship
123,0.423723698,5cb2544acf504e43d090191f,191,AIS,20/03/2019 21:08,,,,Departure,,,1,vesseltracker,,,,,410337,,13,563013890,GP 48,passenger_ship
123,0.423723698,5cb2544acf504e43d0900d17,,,20/03/2019 21:06,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP 48,
124,0.423723698,5cb2544acf504e43d0900d69,,,20/03/2019 19:32,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC4465F,
124,0.423723698,5cb2544acf504e43d0901969,191,AIS,20/03/2019 19:35,,,,Departure,,,1,vesseltracker,,,,,693308,,30,563019650,SC4465F,general_cargo_ship
125,0.423723698,5cb2544acf504e43d090196a,191,AIS,20/03/2019 19:34,,,,Departure,,,1,vesseltracker,,,,,321864,,13,565602000,GP-49,passenger_ship
125,0.423723698,5cb2544acf504e43d0900d68,,,20/03/2019 19:33,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,GP-49,
126,0.423723698,5cb2544acf504e43d0900cf8,,,20/03/2019 21:20,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,YORK BEST,
126,0.423723698,5cb2544acf504e43d0901908,191,AIS,20/03/2019 21:25,,,,Departure,,,1,vesseltracker,,,,,1899297,,10,563040552,YORK BEST,
127,0.723818183,5cb2544acf504e43d0900cf9,,,20/03/2019 21:20,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SUN 58,
127,0.723818183,5cb2544acf504e43d090190d,191,AIS,20/03/2019 21:20,,,,Departure,,,1,vesseltracker,,,,,1925755,,10,563040619,SUN 58,
128,0.423723698,5cb2544acf504e43d0900cf5,,,20/03/2019 21:22,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,PILOT GP47,
128,0.423723698,5cb2544acf504e43d0901909,191,AIS,20/03/2019 21:25,SINGAPORE,417,Singapore,Arrival,417,Singapore,1,vesseltracker,,,,,407632,,13,563013880,PILOT GP47,passenger_ship
129,0.423723698,5cb2544acf504e43d090195b,191,AIS,20/03/2019 19:56,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2133951,,15,563004855,CKL XIV,
129,0.423723698,5cb2544acf504e43d0900d61,,,20/03/2019 19:51,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CKL XIV,
130,0.423723698,5cb2544acf504e43d0900d60,,,20/03/2019 19:52,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,CKL X,
130,0.423723698,5cb2544acf504e43d0901959,191,AIS,20/03/2019 19:56,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2129151,,15,563019660,CKL X,
131,0.723818183,5cb2544acf504e43d0900d63,,,20/03/2019 19:47,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,STL H7,
131,0.723818183,5cb2544acf504e43d0901963,191,AIS,20/03/2019 19:47,,,,Arrival,417,Singapore,1,vesseltracker,,,2310,,1871573,9763552,69,563035520,STL H7,service_ship>hopper_barge
132,0.423723698,5cb2544acf504e43d0901c41,191,AIS,20/03/2019 11:18,SINGAPORE,417,Singapore,Departure,,,1,vesseltracker,,,45,,1792237,9732125,39,565518000,HORIZON 8,passenger_ship
132,0.423723698,5cb2544acf504e43d090107b,,,20/03/2019 11:17,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,HORIZON 8,
133,0.423723698,5cb2544acf504e43d09015ff,,,20/03/2019 02:56,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,MSC PYLOS,
133,0.423723698,5cb2544acf504e43d0902151,121,AIS,20/03/2019 02:59,,,,Arrival,870,Tanjung Pelepas,1,vesseltracker,,,29651,,213366,8907931,178,636015028,MSC PYLOS,container_ship
134,0.423723698,5cb2544acf504e43d09019c8,191,AIS,20/03/2019 18:15,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1924309,,32,563037790,VENUS 7,
134,0.423723698,5cb2544acf504e43d0900dcd,,,20/03/2019 18:10,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,VENUS 7,
135,0.723818183,5cb2544acf504e43d0900bfd,,,20/03/2019 23:32,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SINDO EMPRESS,
135,0.723818183,5cb2544acf504e43d0901825,191,AIS,20/03/2019 23:32,SINGAPORE,417,Singapore,Departure,,,1,vesseltracker,,,62,,289728,9070876,32,563665000,SINDO EMPRESS,passenger_ship
136,0.723818183,5cb2544acf504e43d09019cc,191,AIS,20/03/2019 18:11,1234,,,Arrival,417,Singapore,1,vesseltracker,,,132,,281183,9316725,25,563006410,NOBLE KNIGHT,tug
136,0.723818183,5cb2544acf504e43d0900dcc,,,20/03/2019 18:11,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,NOBLE KNIGHT,
137,0.423723698,5cb2544acf504e43d0900efe,,,20/03/2019 14:21,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,PUTRI TIGA,
137,0.423723698,5cb2544acf504e43d0901aef,191,AIS,20/03/2019 14:24,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1886825,,10,563040553,PUTRI TIGA,
138,0.423723698,5cb2544acf504e43d0901ef0,191,AIS,20/03/2019 06:57,RFT,,,Departure,,,1,vesseltracker,,,31,,1908031,9797101,35,564425000,QUEEN STAR 5,passenger_ship
138,0.423723698,5cb2544acf504e43d090137e,,,20/03/2019 06:55,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,QUEEN STAR 5,
139,0.723818183,5cb2544acf504e43d0901eef,191,AIS,20/03/2019 06:58,,,,Arrival,417,Singapore,1,vesseltracker,,,,,2198365,,12,563066790,KENKI 36,
139,0.723818183,5cb2544acf504e43d090137c,,,20/03/2019 06:58,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,KENKI 36,
140,0.723818183,5cb2544acf504e43d0901e6f,191,AIS,20/03/2019 07:48,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1611690,,0,563023930,SC4540G,other
140,0.723818183,5cb2544acf504e43d09012ec,,,20/03/2019 07:48,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SC4540G,
141,0.723818183,5cb2544acf504e43d09012eb,,,20/03/2019 07:49,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,WAVEMASTER 6,
141,0.723818183,5cb2544acf504e43d0901e6b,191,AIS,20/03/2019 07:49,SINGAPORE/RFT,417,Singapore,Departure,,,1,vesseltracker,,,400,,281063,9261126,33,563002940,WAVEMASTER 6,passenger_ship
142,0.423723698,5cb2544acf504e43d0901a9c,191,AIS,20/03/2019 15:26,,,,Departure,,,1,vesseltracker,,,,,2190713,,0,563066890,CAST JEWEL,
142,0.423723698,5cb2544acf504e43d0900ea2,,,20/03/2019 15:21,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,CAST JEWEL,
143,0.423723698,5cb2544acf504e43d090180c,191,AIS,20/03/2019 23:43,BRANI,,,Departure,,,1,vesseltracker,,,,,301108,,15,564654000,GP 43,passenger_ship
143,0.423723698,5cb2544acf504e43d08ffbc7,,,20/03/2019 23:49,,,,Departure,,,3,fleetmon,1h,9V7675,,Flag of Singapore,,,15x4m,564654000,GP 43,Passenger ship
144,0.423723698,5cb2544acf504e43d0900ada,,,20/03/2019 04:08,,,,Departure,,,3,fleetmon,2d 12h,CSB,,Flag of Singapore,,,10x10m,563040757,SC4310B,Pleasure Craft
144,0.423723698,5cb2544acf504e43d090152c,,,20/03/2019 04:05,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,SC4310B,
145,0.423723698,5cb2544acf504e43d0900cef,,,20/03/2019 21:33,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,MARINA VIVO,
145,0.423723698,5cb2544acf504e43d09008ab,,,20/03/2019 21:35,,,,Departure,,,3,fleetmon,21h,9V7030,,Flag of Singapore,,9004580,31x9m,563008910,MARINA VIVO,Pusher/Tug
146,0.423723698,5cb2544acf504e43d090059a,,,20/03/2019 12:57,,,,Departure,,,3,fleetmon,8h,9V7163,,Flag of Singapore,,9456484,26x8m,563009850,NOBLE VALOUR,Pusher/Tug
146,0.423723698,5cb2544acf504e43d0900f9f,,,20/03/2019 12:58,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,NOBLE VALOUR,
147,0.423723698,5cb2544bcf504e43d09022ec,191,AIS,20/03/2019 00:27,,,,Departure,417,Singapore,1,vesseltracker,,,,,1900523,,10,563040915,AKM 7,
147,0.423723698,5cb2544acf504e43d09017cf,,,20/03/2019 00:21,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,AKM 7,
148,0.423723698,5cb2544acf504e43d09011d4,,,20/03/2019 09:20,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,NOBLE VALOUR,
148,0.423723698,5cb2544acf504e43d0901d75,191,AIS,20/03/2019 09:22,,,,Departure,,,1,vesseltracker,,,103,,281366,9456484,26,563009850,NOBLE VALOUR,tug
149,0.423723698,5cb2544acf504e43d09016eb,,,20/03/2019 01:31,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,GP61,
149,0.423723698,5cb2544bcf504e43d0902248,191,AIS,20/03/2019 01:30,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1806119,,27,563030060,GP61,
150,0.423723698,5cb2544acf504e43d0901478,,,20/03/2019 05:13,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,ENG HUP RESPOND,
150,0.423723698,5cb2544acf504e43d0902002,191,AIS,20/03/2019 05:17,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1898456,,33,563022260,ENG HUP RESPOND,
151,0.423723698,5cb2544acf504e43d09020ec,191,AIS,20/03/2019 03:37,,,,Departure,417,Singapore,1,vesseltracker,,,,,1906410,,10,563040562,YORK 95,
151,0.423723698,5cb2544acf504e43d090158f,,,20/03/2019 03:34,,,SINGAPORE,Departure,,,2,myshiptracking,,,,,,,,,YORK 95,
152,0.723818183,5cb2544acf504e43d09012e5,,,20/03/2019 07:51,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,SSE JOANNE,
152,0.723818183,5cb2544acf504e43d0901e65,191,AIS,20/03/2019 07:51,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1768075,,22,563028560,SSE JOANNE,
153,0.423723698,5cb2544acf504e43d0901e5d,191,AIS,20/03/2019 07:55,,,,Arrival,417,Singapore,1,vesseltracker,,,,,1958492,,10,563046220,TSS 35,
153,0.423723698,5cb2544acf504e43d09012e6,,,20/03/2019 07:50,,,SINGAPORE,Arrival,,,2,myshiptracking,,,,,,,,,TSS 35,
